z (m),u (m/s),V (1/s),T (K),rho (kg/m3),AR,H2,H,O,H2O,OH,O2,HO2,H2O2,CH2O,HCO,CO,CO2,N,NH,NO,N2,NO2,N2O,HNO,HONO,NO3,HNO3,NH2,NNH,NH3,HCN,CN,NCO,HOCN,HNCO,HNC,C2N2,NCN,CNO,HCNO,H2CN,H2CNH,H2CNO,H2CNNO,H2CNNO2,HMX,HMXR,HMXRO,HCOOH,HOCO,OCHO,ONNO2,ONTNTA,INT279a,INT249a,INT202a,INT101a,INT121a,INT121b,INT90a,INT62a,INT206e,INT132a,INT86a,INT86e,INT162b,INT132d,CH2NHCHO,CH2NCO,INT105a,INT75f,INT120b,INT295a,INT74a,INT92a,INT250a,INT220a,INT191d,INT117b,INT233a,INT232a,RDXRO,INT176,INT149,MNH
0.000459375,6.42990855651,0.0,2904.77298194,0.10342293271418493,-2.61763011604e-20,0.0930328760521,0.00781097596928,0.00032328065557,0.210907215521,0.00532505943465,0.000288066843443,4.79044549715e-07,1.35080882876e-08,7.91395069529e-09,3.91407371144e-07,0.219736378731,0.0595456358918,6.24886947194e-05,0.000359107543169,0.0606672069348,0.282403149334,5.54114706691e-06,0.000909888620855,1.79036240459e-05,2.8819445967e-08,7.25417132081e-13,1.35793592965e-12,0.000972584744626,8.15911257815e-07,0.00312053850661,0.0252525537082,0.000173951422321,0.000203565948855,0.000140302004478,0.00558625115475,0.00409723539892,0.000113299984655,9.07607072945e-06,2.97326140654e-07,2.39365867844e-06,4.72184213289e-08,8.7925642055e-05,5.52512831443e-12,5.32686164287e-15,3.11284683155e-20,9.5806664352e-37,3.45755488185e-37,3.29711335868e-35,0.0188434433744,1.60735812236e-08,4.8714813383e-09,7.68032476643e-14,2.56156109184e-27,9.43110234861e-40,2.90154246051e-36,5.30770044028e-20,4.11263260473e-18,1.74466882323e-35,6.35503726478e-35,4.19519816578e-22,2.48832758458e-15,5.56474717501e-72,3.86584340278e-41,3.38139995193e-27,1.89167043075e-29,1.07915870216e-53,3.73823371964e-39,3.20997485071e-16,4.24924306886e-14,2.28845178617e-34,9.4089297946e-20,7.47289305655e-27,1.54673136559e-47,3.61328722297e-23,4.12815178539e-30,5.41040263173e-39,2.80904652301e-39,2.89798045368e-38,8.0835109541e-30,1.28139562023e-09,6.55246541897e-20,3.07446896976e-39,3.95069426125e-38,6.80250313712e-38,1.74677369164e-18
0.00046875,6.45685625753,0.0,2914.51129834,0.10299129692154294,-2.61570109631e-20,0.0937376037745,0.00799920569244,0.000332500838816,0.210259674191,0.00544627748494,0.000292533867971,4.99010416926e-07,1.37878975263e-08,8.05198822679e-09,4.04440242188e-07,0.22140225691,0.0598236109185,6.41612101652e-05,0.000356310938366,0.0591676387161,0.284074030126,5.50447567647e-06,0.000842609357885,1.76467508876e-05,2.8019529694e-08,7.24793680074e-13,1.34326619753e-12,0.00094418667312,7.84962946265e-07,0.00298425871195,0.0236400811483,0.000167199690695,0.000195206736918,0.000132478872273,0.0052543153008,0.00386815919814,9.9404101736e-05,8.53037897153e-06,2.79619746058e-07,2.20588716024e-06,4.3558081096e-08,7.63937336947e-05,4.98130161634e-12,4.73250447671e-15,2.79169328143e-20,9.12687075717e-37,3.31293240521e-37,3.10769621846e-35,0.0188039300284,1.65008961268e-08,5.04616341643e-09,7.41986279962e-14,2.52115324523e-27,9.36459011918e-40,2.76552229917e-36,5.23248026586e-20,4.08404336444e-18,1.6501585236e-35,6.00785056011e-35,4.01513201535e-22,2.36980909314e-15,4.12066506036e-72,3.16299731003e-41,2.7555456258e-27,1.54287215831e-29,9.84470463786e-54,3.37669775903e-39,2.83919433343e-16,3.92606045073e-14,2.21105951835e-34,8.99882014237e-20,6.86747370534e-27,1.48775635105e-47,3.33935853614e-23,3.7323692829e-30,5.15566492464e-39,2.66370100153e-39,2.7810670743e-38,7.23860555827e-30,1.27974765059e-09,6.60394200255e-20,2.89406899878e-39,3.71945864591e-38,6.4182741107e-38,1.52822179174e-18
0.000478125,6.48219902567,0.0,2923.59586786,0.10258864273761818,-2.61384766565e-20,0.0944042524571,0.00819206531581,0.000342273385233,0.209635772202,0.00556983859797,0.000297555599823,5.1928966913e-07,1.40931151754e-08,8.18726593009e-09,4.17285769613e-07,0.222990228617,0.0600844757957,6.5683479541e-05,0.000352595590755,0.057742844701,0.285666062513,5.46394808346e-06,0.000780643023766,1.73851422236e-05,2.73076527778e-08,7.22941308909e-13,1.33026034441e-12,0.000914391537789,7.54320006142e-07,0.00284585879072,0.0221092314319,0.000160503119447,0.000186936209568,0.000124872059265,0.00493455829046,0.00364609962884,8.702508845e-05,7.98705551524e-06,2.62842550474e-07,2.03106723757e-06,4.02394254912e-08,6.63031954121e-05,4.50432721496e-12,4.21721413135e-15,2.51030988109e-20,8.71745320289e-37,3.18136469111e-37,2.93912458684e-35,0.0187649951489,1.69344993421e-08,5.22211840509e-09,7.16909326189e-14,2.48505294081e-27,9.29506579403e-40,2.6428068068e-36,5.15719306497e-20,4.05260258274e-18,1.55672087627e-35,5.66510593126e-35,3.83539388947e-22,2.2530385477e-15,3.04821570948e-72,2.58012776691e-41,2.24214608391e-27,1.25641217711e-29,8.94376231709e-54,3.03772598833e-39,2.50760038889e-16,3.63284647865e-14,2.13194906265e-34,8.58989972676e-20,6.30229439553e-27,1.43205588118e-47,3.09161660312e-23,3.38316331408e-30,4.92568506172e-39,2.53334599204e-39,2.67442928398e-38,6.45538701195e-30,1.27814569878e-09,6.64363334108e-20,2.73375856739e-39,3.51394696918e-38,6.0759625142e-38,1.33327803955e-18
0.0004875,6.50598530292,0.0,2932.04931657,0.10221357243163565,-2.6120676599e-20,0.0950336376008,0.0083894300593,0.000352606821579,0.209034649115,0.00569566592492,0.00030313075918,5.39859301994e-07,1.4423217576e-08,8.31848757591e-09,4.29877215946e-07,0.224501829531,0.0603291453154,6.70426336034e-05,0.000347987932188,0.0563902926113,0.287181406808,5.42013418368e-06,0.000723399038694,1.71168948515e-05,2.66753988115e-08,7.20006147493e-13,1.31883596316e-12,0.000883380987698,7.23984417486e-07,0.00270630204647,0.0206572062874,0.000153872666234,0.000178772063096,0.00011749807947,0.00462731613009,0.00343138238731,7.60227825486e-05,7.44998787136e-06,2.4695039338e-07,1.86843233155e-06,3.72215924508e-08,5.74810291633e-05,4.08287431009e-12,3.76875045291e-15,2.26280049194e-20,8.34777701998e-37,3.06163008674e-37,2.78887154653e-35,0.0187266345745,1.73739695505e-08,5.39912027703e-09,6.92829601006e-14,2.4529448387e-27,9.22332280402e-40,2.53199826661e-36,5.08217232568e-20,4.01872065241e-18,1.46444666089e-35,5.3270821436e-35,3.65629564447e-22,2.1381128429e-15,2.25187262118e-72,2.09803463151e-41,1.82118035015e-27,1.02127091736e-29,8.0904982569e-54,2.72171410827e-39,2.21117423553e-16,3.36598528349e-14,2.05119563643e-34,8.18376300039e-20,5.77546953969e-27,1.37953427995e-47,2.86618456575e-23,3.07360537585e-30,4.71790225114e-39,2.41630575921e-39,2.57714435174e-38,5.7332763025e-30,1.27658929065e-09,6.67224120323e-20,2.59106914858e-39,3.33100081111e-38,5.7705325688e-38,1.16005006974e-18
0.000496875,6.52826313304,0.0,2939.89380747,0.1018647665460595,-2.61035889912e-20,0.0956265968239,0.00859117334371,0.000363511270334,0.208455449298,0.00582368259198,0.000309258701541,5.60694852051e-07,1.4777812737e-08,8.44468001474e-09,4.42152847853e-07,0.225938701148,0.0605585149976,6.82272035687e-05,0.000342522526796,0.0551074107103,0.288622210678,5.37355779493e-06,0.000670388786735,1.6840491232e-05,2.61154828919e-08,7.16130406594e-13,1.30891829073e-12,0.000851340541515,6.93972668806e-07,0.00256649475222,0.0192812469823,0.000147319166471,0.000170730584323,0.000110370537505,0.00433280629603,0.00322426727663,6.62666384301e-05,6.92275522037e-06,2.31900682545e-07,1.71725691507e-06,3.44695238648e-08,4.97746003735e-05,3.70808815321e-12,3.3769991163e-15,2.04426369991e-20,8.01380331576e-37,2.95265026567e-37,2.65477947939e-35,0.0186888432765,1.78189092876e-08,5.57694971403e-09,6.69761785047e-14,2.42455132705e-27,9.15008830771e-40,2.43188112663e-36,5.00770949926e-20,3.98277638162e-18,1.37352367196e-35,4.99441397985e-35,3.4782666095e-22,2.02519573323e-15,1.66091084221e-72,1.70048783742e-41,1.47633596874e-27,8.28453555898e-30,7.28670653372e-54,2.4287689439e-39,1.94639512229e-16,3.1223826094e-14,1.96902299565e-34,7.78194810415e-20,5.28522181834e-27,1.33008573604e-47,2.65990272932e-23,2.79796294708e-30,4.53008221615e-39,2.31113297645e-39,2.48839360156e-38,5.07112496209e-30,1.27507787765e-09,6.69047972142e-20,2.4638968485e-39,3.16792821516e-38,5.49768009689e-38,1.00667310669e-18
0.00050625,6.54908027638,0.0,2947.15109317,0.10154097551646646,-2.60871918436e-20,0.0961839887322,0.00879716689588,0.000374998027521,0.207897329179,0.00595381136462,0.000315939467591,5.81770579087e-07,1.5156620532e-08,8.56506995491e-09,4.54056485768e-07,0.227302576846,0.0607734607204,6.92273022859e-05,0.000336241358967,0.0538915985093,0.289990621153,5.32469661843e-06,0.000621203824564,1.65547614999e-05,2.56215735574e-08,7.11450343429e-13,1.30043887468e-12,0.000818457829265,6.64312494887e-07,0.00242728110018,0.0179786333073,0.000140853263828,0.000162826695635,0.000103500308844,0.00405114185409,0.00302495291387,5.76355244604e-05,6.40858877619e-06,2.17652546715e-07,1.57685357781e-06,3.19530450582e-08,4.30491885681e-05,3.37296386207e-12,3.03356538811e-15,1.85060787687e-20,7.71199936558e-37,2.8534694488e-37,2.53499802458e-35,0.0186516153399,1.82689475546e-08,5.75539622047e-09,6.47709094261e-14,2.39962679638e-27,9.07602073859e-40,2.34139369279e-36,4.93405596637e-20,3.94511665128e-18,1.28420664839e-35,4.66798211534e-35,3.30181392111e-22,1.91449425688e-15,1.22278755755e-72,1.373710617e-41,1.19422372177e-27,6.70563665788e-30,6.53384971548e-54,2.15872144536e-39,1.71014756362e-16,2.89938140879e-14,1.88574212759e-34,7.38590945828e-20,4.82983143242e-27,1.28359621362e-47,2.47018775872e-23,2.55147375113e-30,4.36026762832e-39,2.21657238095e-39,2.40744768785e-38,4.46724321885e-30,1.27361083322e-09,6.69906445181e-20,2.35044067526e-39,3.02242469148e-38,5.25370999389e-38,8.71338899959e-19
0.000515625,6.56848429107,0.0,2953.84256032,0.10124101246656443,-2.60714629806e-20,0.0967066923822,0.00900728037336,0.000387079160805,0.207359462706,0.00608597407049,0.000323173775036,6.03059627985e-07,1.55594546644e-08,8.67902977046e-09,4.65537946598e-07,0.228595269137,0.0609748380665,7.00347786736e-05,0.000329193048304,0.0527402370408,0.291288792658,5.27398289405e-06,0.000575498889405,1.62588508889e-05,2.51881440287e-08,7.06094729525e-13,1.29333438109e-12,0.000784920766938,6.35039912558e-07,0.00228943925151,0.0167466831809,0.000134485332079,0.000155073997121,9.68957293457e-05,0.00378234450856,0.00283358130947,5.0017443638e-05,5.91034345307e-06,2.04166918489e-07,1.44657050056e-06,2.96461048318e-08,3.71858565079e-05,3.0718940778e-12,2.73145225319e-15,1.67840410984e-20,7.4392624302e-37,2.76323693246e-37,2.42793353178e-35,0.0186149439783,1.87237408857e-08,5.93425966504e-09,6.26664988684e-14,2.37795266954e-27,9.00170821693e-40,2.2596046719e-36,4.8614252832e-20,3.90605661166e-18,1.19679120623e-35,4.34881793165e-35,3.12748827595e-22,1.80623890528e-15,8.98390408123e-73,1.10600329316e-41,9.63807034958e-28,5.41493604171e-30,5.8328719678e-54,1.91114893895e-39,1.49965023314e-16,2.69469253877e-14,1.80171619229e-34,6.99699544889e-20,4.40760454958e-27,1.23994521511e-47,2.29492497795e-23,2.33016782558e-30,4.20673683319e-39,2.13153080929e-39,2.33365415123e-38,3.919454642e-30,1.27218745304e-09,6.69870311292e-20,2.24915232753e-39,2.89250896876e-38,5.03543634456e-38,7.52317406298e-19
0.000525,6.58652258787,0.0,2959.98926722,0.10096374697385087,-2.60563800707e-20,0.0971956070629,0.00922138066319,0.000399767132341,0.206841045402,0.00622009088749,0.000330962964037,6.2453417495e-07,1.59862061859e-08,8.78605306755e-09,4.76553377635e-07,0.229818658005,0.0611634814609,7.06433438381e-05,0.000321432015782,0.0516506986494,0.292518891912,5.22180464666e-06,0.000532978716813,1.5952191794e-05,2.48103476299e-08,7.00183771108e-13,1.28754554647e-12,0.000750915724723,6.06196619531e-07,0.00215367844173,0.0155827527361,0.000128225395946,0.000147484809648,9.05627895586e-05,0.0035263565768,0.00265024231087,4.33091961411e-05,5.43048007015e-06,1.91406563877e-07,1.32578926632e-06,2.75261459584e-08,3.20795910692e-05,2.80033851414e-12,2.46480411049e-15,1.52476828265e-20,7.19285628189e-37,2.68119238015e-37,2.33220770118e-35,0.0185788215741,1.91829731656e-08,6.11335132166e-09,6.06614742225e-14,2.35933310493e-27,8.92766796022e-40,2.18569367758e-36,4.78999564047e-20,3.86588034345e-18,1.11159179488e-35,4.03802322712e-35,2.95585540111e-22,1.70066753679e-15,6.58572175499e-73,8.8744379448e-42,7.75965741263e-28,4.36187639357e-30,5.18411759587e-54,1.68540409739e-39,1.31240149201e-16,2.50633763828e-14,1.71733752307e-34,6.61643191867e-20,4.01685694373e-27,1.19900740872e-47,2.13238253194e-23,2.13072509319e-30,4.06796939136e-39,2.05505240627e-39,2.26642689759e-38,3.42516914144e-30,1.27080695805e-09,6.69008795675e-20,2.15869517224e-39,2.77647050939e-38,4.8401006486e-38,6.47972239619e-19
0.000534375,6.60324246362,0.0,2965.61197546,0.10070809964396572,-2.60419206754e-20,0.0976516521795,0.00943933098632,0.000413074448023,0.20634129731,0.00635607958322,0.000339308906217,6.4616556353e-07,1.64368283838e-08,8.8857426617e-09,4.87065482643e-07,0.230974680286,0.0613402031657,7.10486674528e-05,0.000313017620514,0.0506203562716,0.293683100341,5.16850742076e-06,0.000493387853631,1.56344796788e-05,2.44839131975e-08,6.93828424833e-13,1.28301627031e-12,0.000716625738544,5.77827777832e-07,0.00202063709245,0.0144842367732,0.000122083055839,0.000140070220177,8.4505329924e-05,0.00328305190116,0.00247497790206,3.74159988344e-05,4.97105724881e-06,1.7933607188e-07,1.21392294844e-06,2.55735819131e-08,2.76376768692e-05,2.55457995889e-12,2.22870168554e-15,1.38726593289e-20,6.97035815537e-37,2.6066534189e-37,2.24662359194e-35,0.0185432397356,1.96463544604e-08,6.29249448083e-09,5.87536870227e-14,2.3435912952e-27,8.85434672465e-40,2.11893497853e-36,4.71991247145e-20,3.82484190655e-18,1.02892353091e-35,3.73670419968e-35,2.78747310498e-22,1.5980128001e-15,4.81600773005e-73,7.0963747184e-42,6.23152653042e-28,3.50455205993e-30,4.58731244315e-54,1.4806482237e-39,1.1461376335e-16,2.33260185999e-14,1.63301080266e-34,6.24531145715e-20,3.65590887284e-27,1.16065412289e-47,1.98114135742e-23,1.95036021689e-30,3.94261722424e-39,1.98629803791e-39,2.20523729304e-38,2.98146642715e-30,1.26946849956e-09,6.67388968356e-20,2.07791058018e-39,2.67282644265e-38,4.66530458086e-38,5.56770862249e-19
0.00054375,6.61869111781,0.0,2970.73117629,0.10047303736684246,-2.60280623092e-20,0.0980757670731,0.00966098991679,0.000427013333196,0.205859465056,0.00649385477312,0.000348213885832,6.67924435916e-07,1.69113228807e-08,8.97780342571e-09,4.97043642838e-07,0.232065319977,0.0615057921898,7.12484431555e-05,0.000304013282474,0.0496465921882,0.29478361455,5.11439640387e-06,0.000456502804491,1.53056520397e-05,2.42050570421e-08,6.87130049433e-13,1.27969284022e-12,0.000682228804717,5.49980172891e-07,0.0018908818742,0.0134485694907,0.000116067419371,0.000132840129111,7.87252336929e-05,0.00305224572496,0.00230778635259,3.22510741743e-05,4.53373209616e-06,1.6792181479e-07,1.11041442608e-06,2.37713603279e-08,2.37782699894e-05,2.33154227572e-12,2.01899714413e-15,1.2638350868e-20,6.76961426392e-37,2.53900515539e-37,2.17013756389e-35,0.0185081893645,2.01136190933e-08,6.47152470003e-09,5.69404415186e-14,2.33056628993e-27,8.78212223792e-40,2.05868390427e-36,4.65129114961e-20,3.78316670205e-18,9.49087649612e-36,3.44591868411e-35,2.62287348973e-22,1.49849269605e-15,3.51272246993e-73,5.65502977323e-42,4.99118375653e-28,2.8082099487e-30,4.04158657585e-54,1.29588668502e-39,9.98800785741e-17,2.17199459921e-14,1.54913998719e-34,5.8845880107e-20,3.32308765258e-27,1.1247547053e-47,1.84003736628e-23,1.78672890009e-30,3.8294803755e-39,1.92452813022e-39,2.14960661304e-38,2.58518304323e-30,1.26817116559e-09,6.65075278075e-20,2.00579017672e-39,2.58028606834e-38,4.50895446157e-38,4.77290422147e-19
0.000553125,6.63291565511,0.0,2975.36711205,0.10025756915612191,-2.60147825063e-20,0.0984689106559,0.00988621040486,0.000441595434005,0.205394823218,0.00663332724874,0.000357680460382,6.89780864479e-07,1.74097268157e-08,9.06203678722e-09,5.06463936747e-07,0.233092599416,0.0616610131646,7.12424219471e-05,0.000294485603282,0.0487268062503,0.295822645289,5.05973884551e-06,0.000422125981306,1.49658696689e-05,2.39704086546e-08,6.8018033489e-13,1.27752328e-12,0.00064789628913,5.22700719582e-07,0.00176490766053,0.0124732254267,0.000110187041082,0.000125803298614,7.32226150494e-05,0.00283370357407,0.00214862621054,2.77352188529e-05,4.11976871915e-06,1.57131887688e-07,1.01473488651e-06,2.21045974296e-08,2.0429144366e-05,2.12865334923e-12,1.83218091249e-15,1.15272339363e-20,6.58870236874e-37,2.47769129185e-37,2.1018360158e-35,0.0184736607315,2.05845231686e-08,6.65028975786e-09,5.52186094065e-14,2.32011027764e-27,8.71130553448e-40,2.00436543421e-36,4.58421972348e-20,3.74105307685e-18,8.7236024581e-36,3.16663539335e-35,2.46254974663e-22,1.40230384183e-15,2.55509056331e-73,4.49086829143e-42,3.98688190165e-28,2.24403159885e-30,3.54552513761e-54,1.13000464958e-39,8.68514091345e-17,2.02321673285e-14,1.46611793837e-34,5.53507605321e-20,3.016734973e-27,1.09117774409e-47,1.70811346687e-23,1.63785129148e-30,3.72748658114e-39,1.86908830846e-39,2.09909962573e-38,2.23299746803e-30,1.2669139882e-09,6.62129214559e-20,1.94145286744e-39,2.49772147087e-38,4.36921519843e-38,4.08220058967e-19
0.0005625,6.64596307615,0.0,2979.53979294,0.10006074249584283,-2.60020588905e-20,0.0988320607767,0.0101148388745,0.000456831543264,0.204946675142,0.00677440341364,0.000367711306914,7.11704487729e-07,1.79321010025e-08,9.13833553138e-09,5.1530906397e-07,0.234058571234,0.0618066052271,7.10324128852e-05,0.000284503494845,0.0478584235827,0.296802415255,5.00476668676e-06,0.000390081035352,1.46154994999e-05,2.37769478532e-08,6.73061453951e-13,1.27645680988e-12,0.000613791475325,4.96035275305e-07,0.00164313830844,0.0115557205578,0.000104449870834,0.00011896740056,6.79960005712e-05,0.00262714919793,0.001997420136,2.37963608094e-05,3.73005357502e-06,1.46936033807e-07,9.2638248093e-07,2.05602707392e-08,1.75265877017e-05,1.94374094408e-12,1.66527362089e-15,1.05243670242e-20,6.42590017326e-37,2.4222065764e-37,2.04091601818e-35,0.0184396435537,2.10588417186e-08,6.8286493714e-09,5.35847313023e-14,2.31208626935e-27,8.64214407569e-40,1.95546458593e-36,4.51876164295e-20,3.6986741059e-18,7.98983942056e-36,2.89970380853e-35,2.30694688633e-22,1.309616989e-15,1.85315936474e-73,3.55401949914e-42,3.17579579169e-28,1.7881349562e-30,3.09723791412e-54,9.81801632726e-40,7.53562317876e-17,1.88513317462e-14,1.38431825689e-34,5.19745343229e-20,2.73521664269e-27,1.05979215055e-47,1.58457970495e-23,1.50204916583e-30,3.63567399113e-39,1.81939733369e-39,2.05331912545e-38,1.92150923605e-30,1.26569595108e-09,6.58609084019e-20,1.88412573501e-39,2.42414308706e-38,4.24447192244e-38,3.48360412353e-19
0.000571875,6.65788025802,0.0,2983.26900919,0.09988164013594358,-2.5989869244e-20,0.0991662132642,0.0103467144499,0.000472731349812,0.204514353318,0.00691698485278,0.000378309059331,7.33664653848e-07,1.84785189787e-08,9.20667837115e-09,5.23568178847e-07,0.234965310992,0.061943280947,7.06222507761e-05,0.000274137324012,0.0470389017808,0.297725156001,4.94967932415e-06,0.000360209242495,1.42550983834e-05,2.36219514896e-08,6.65846385614e-13,1.27644340821e-12,0.000580068270032,4.70027715406e-07,0.00152592819602,0.0106936135191,9.88632107676e-05,0.00011233906281,6.30425027211e-05,0.00243227163357,0.00185405857301,2.03691117935e-05,3.36511663708e-06,1.37305561004e-07,8.44881106785e-07,1.91269597332e-08,1.50144272913e-05,1.77495290552e-12,1.51573804541e-15,9.61696841969e-21,6.27965854492e-37,2.37209036963e-37,1.98666912193e-35,0.0184061270736,2.15363656253e-08,7.0064747306e-09,5.20351057099e-14,2.30636613329e-27,8.57482552278e-40,1.91151829108e-36,4.45495843868e-20,3.65617949355e-18,7.29162116572e-36,2.64583335261e-35,2.1564557517e-22,1.22057436668e-15,1.34000526464e-73,2.80286823467e-42,2.52251975702e-28,1.42075059842e-30,2.69444007459e-54,8.50023714502e-40,6.52376476852e-17,1.75674978629e-14,1.30408900355e-34,4.87226699129e-20,2.47693305059e-27,1.03046810571e-47,1.46878019624e-23,1.37789427686e-30,3.5531765075e-39,1.77493693145e-39,2.01190126386e-38,1.64730940864e-30,1.26451599739e-09,6.54569882261e-20,1.83312808887e-39,2.35867930762e-38,4.13329790123e-38,2.96620973772e-19
0.00058125,6.66871392564,0.0,2986.57433867,0.09971937729136267,-2.59781915748e-20,0.0994723806193,0.0105816683498,0.000489303210616,0.204097219385,0.00706096805135,0.000389476141337,7.5563057379e-07,1.90490568847e-08,9.26712409406e-09,5.31236641017e-07,0.235814910422,0.0620717253275,7.00177310808e-05,0.000263458080531,0.0462657376162,0.298593104152,4.89464644104e-06,0.000332366686167,1.38853972214e-05,2.3502948173e-08,6.58599365785e-13,1.27743346448e-12,0.000546870079941,4.44719226165e-07,0.00141356444396,0.0098845069153,9.34336803207e-05,0.000105923912776,5.83579845279e-05,0.00224873146311,0.0017184032591,1.73943214271e-05,3.02515733999e-06,1.28213253337e-07,7.69779294399e-07,1.77946261139e-08,1.28431690776e-05,1.62069552843e-12,1.38140703848e-15,8.79406835898e-21,6.14857875418e-37,2.32692114781e-37,1.93846776928e-35,0.0183731001359,2.20168984441e-08,7.18364789771e-09,5.0565866359e-14,2.30282893634e-27,8.50948202709e-40,1.87210850661e-36,4.39283232269e-20,3.61369754235e-18,6.63055335131e-36,2.40558053667e-35,2.01140969849e-22,1.1352884628e-15,9.65907604351e-74,2.20282687032e-42,1.99782370768e-28,1.12553820476e-30,2.33453791062e-54,7.33392627891e-40,5.63521364723e-17,1.63719387003e-14,1.22574806132e-34,4.55994012801e-20,2.24032916487e-27,1.00307787596e-47,1.36016577975e-23,1.26416581744e-30,3.4792113037e-39,1.73524318565e-39,1.97451155264e-38,1.4070408987e-30,1.26337303744e-09,6.50063249953e-20,1.78785809461e-39,2.30055937908e-38,4.03442759784e-38,2.52015832478e-19
